subaccount_id,timestamp,session_id,device_id,country,event_name,properties
uZEoctnI,2024-09-30 10:21:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 10:31:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 10:41:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 10:51:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 11:01:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 11:11:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 11:21:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 11:31:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 11:41:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
ZIyrf_9U,2024-09-30 11:44:52.803374434,SfOlrpuh,LEkBiOMn,US,Log-in,{}
uZEoctnI,2024-09-30 11:51:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
ZIyrf_9U,2024-09-30 11:54:52.803374434,SfOlrpuh,LEkBiOMn,US,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 12:01:11.356963778,StezAmYj,05uP6X5b,CA,PlayProgress,"{""content_id"": ""-Ghx35SE"", ""content_type"": ""movie""}"
ZIyrf_9U,2024-09-30 12:04:52.803374434,SfOlrpuh,LEkBiOMn,US,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
uZEoctnI,2024-09-30 12:09:11.356963778,StezAmYj,05uP6X5b,CA,Log-out,{}
ZIyrf_9U,2024-09-30 12:14:52.803374434,SfOlrpuh,LEkBiOMn,US,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
ZIyrf_9U,2024-09-30 12:24:52.803374434,SfOlrpuh,LEkBiOMn,US,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
ZIyrf_9U,2024-09-30 12:34:52.803374434,SfOlrpuh,LEkBiOMn,US,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
ZIyrf_9U,2024-09-30 12:38:52.803374434,SfOlrpuh,LEkBiOMn,US,Log-out,{}
Ubjukxgm,2024-09-30 22:09:36.882005930,CIO5l6ED,hGLxA3jK,US,Log-in,{}
Ubjukxgm,2024-09-30 22:19:36.882005930,CIO5l6ED,hGLxA3jK,US,PlayProgress,"{""content_id"": ""s04Dsa_t"", ""content_type"": ""movie""}"
Ubjukxgm,2024-09-30 22:29:36.882005930,CIO5l6ED,hGLxA3jK,US,PlayProgress,"{""content_id"": ""s04Dsa_t"", ""content_type"": ""movie""}"
Ubjukxgm,2024-09-30 22:39:36.882005930,CIO5l6ED,hGLxA3jK,US,PlayProgress,"{""content_id"": ""s04Dsa_t"", ""content_type"": ""movie""}"
Ubjukxgm,2024-09-30 22:49:36.882005930,CIO5l6ED,hGLxA3jK,US,PlayProgress,"{""content_id"": ""s04Dsa_t"", ""content_type"": ""movie""}"
Ubjukxgm,2024-09-30 22:59:36.882005930,CIO5l6ED,hGLxA3jK,US,PlayProgress,"{""content_id"": ""s04Dsa_t"", ""content_type"": ""movie""}"
Ubjukxgm,2024-09-30 23:09:36.882005930,CIO5l6ED,hGLxA3jK,US,PlayProgress,"{""content_id"": ""s04Dsa_t"", ""content_type"": ""movie""}"
Ubjukxgm,2024-09-30 23:19:36.882005930,CIO5l6ED,hGLxA3jK,US,PlayProgress,"{""content_id"": ""s04Dsa_t"", ""content_type"": ""movie""}"
Ubjukxgm,2024-09-30 23:25:36.882005930,CIO5l6ED,hGLxA3jK,US,Log-out,{}
8SpiYcMf,2024-10-01 18:01:53.061297673,GUOhSxTC,5ApwVUi0,CA,Log-in,{}
8SpiYcMf,2024-10-01 18:11:53.061297673,GUOhSxTC,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-01 18:21:53.061297673,GUOhSxTC,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-01 18:31:53.061297673,GUOhSxTC,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-01 18:37:53.061297673,GUOhSxTC,5ApwVUi0,CA,Log-out,{}
0m3vTeIp,2024-10-03 18:50:11.805014037,hL6rQzWg,Ak37zV-C,US,Log-in,{}
0m3vTeIp,2024-10-03 19:00:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 19:10:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 19:20:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 19:30:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 19:40:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 19:50:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 20:00:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 20:10:11.805014037,hL6rQzWg,Ak37zV-C,US,PlayProgress,"{""content_id"": ""juWFskrN"", ""content_type"": ""show""}"
0m3vTeIp,2024-10-03 20:16:11.805014037,hL6rQzWg,Ak37zV-C,US,Log-out,{}
k-01_nkg,2024-10-04 12:40:43.318220600,vFrMOOas,pUbLopsF,US,Log-in,{}
k-01_nkg,2024-10-04 12:50:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 13:00:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 13:10:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 13:20:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 13:30:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 13:40:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 13:50:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 14:00:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 14:10:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 14:20:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 14:30:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 14:40:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 14:50:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 15:00:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 15:10:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 15:20:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 15:30:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 15:40:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 15:50:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 16:00:43.318220600,vFrMOOas,pUbLopsF,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
k-01_nkg,2024-10-04 16:09:43.318220600,vFrMOOas,pUbLopsF,US,Log-out,{}
YcyyzXtP,2024-10-05 07:50:53.728365904,ECvXe13K,6w-ftd_3,CA,Log-in,{}
YcyyzXtP,2024-10-05 08:00:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
YcyyzXtP,2024-10-05 08:10:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
YcyyzXtP,2024-10-05 08:20:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
YcyyzXtP,2024-10-05 08:30:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
YcyyzXtP,2024-10-05 08:40:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
XIzJxlMa,2024-10-05 08:47:57.712957208,SV8Kguve,Z5g96Khx,CA,Log-in,{}
YcyyzXtP,2024-10-05 08:50:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
XIzJxlMa,2024-10-05 08:57:57.712957208,SV8Kguve,Z5g96Khx,CA,PlayProgress,"{""content_id"": ""C5iPTgDp"", ""content_type"": ""movie""}"
YcyyzXtP,2024-10-05 09:00:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
XIzJxlMa,2024-10-05 09:07:57.712957208,SV8Kguve,Z5g96Khx,CA,PlayProgress,"{""content_id"": ""C5iPTgDp"", ""content_type"": ""movie""}"
YcyyzXtP,2024-10-05 09:10:53.728365904,ECvXe13K,6w-ftd_3,CA,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
XIzJxlMa,2024-10-05 09:17:57.712957208,SV8Kguve,Z5g96Khx,CA,PlayProgress,"{""content_id"": ""C5iPTgDp"", ""content_type"": ""movie""}"
YcyyzXtP,2024-10-05 09:19:53.728365904,ECvXe13K,6w-ftd_3,CA,Log-out,{}
XIzJxlMa,2024-10-05 09:27:57.712957208,SV8Kguve,Z5g96Khx,CA,PlayProgress,"{""content_id"": ""C5iPTgDp"", ""content_type"": ""movie""}"
XIzJxlMa,2024-10-05 09:37:57.712957208,SV8Kguve,Z5g96Khx,CA,PlayProgress,"{""content_id"": ""C5iPTgDp"", ""content_type"": ""movie""}"
XIzJxlMa,2024-10-05 09:47:57.712957208,SV8Kguve,Z5g96Khx,CA,PlayProgress,"{""content_id"": ""C5iPTgDp"", ""content_type"": ""movie""}"
XIzJxlMa,2024-10-05 09:57:57.712957208,SV8Kguve,Z5g96Khx,CA,PlayProgress,"{""content_id"": ""C5iPTgDp"", ""content_type"": ""movie""}"
XIzJxlMa,2024-10-05 10:02:57.712957208,SV8Kguve,Z5g96Khx,CA,Log-out,{}
DwZwnMj9,2024-10-05 11:10:25.388660644,zqx2X8mF,MDif4qLd,US,Log-in,{}
DwZwnMj9,2024-10-05 11:20:25.388660644,zqx2X8mF,MDif4qLd,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
DwZwnMj9,2024-10-05 11:30:25.388660644,zqx2X8mF,MDif4qLd,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
DwZwnMj9,2024-10-05 11:40:25.388660644,zqx2X8mF,MDif4qLd,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
DwZwnMj9,2024-10-05 11:50:25.388660644,zqx2X8mF,MDif4qLd,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
DwZwnMj9,2024-10-05 12:00:25.388660644,zqx2X8mF,MDif4qLd,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
DwZwnMj9,2024-10-05 12:10:25.388660644,zqx2X8mF,MDif4qLd,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
DwZwnMj9,2024-10-05 12:20:25.388660644,zqx2X8mF,MDif4qLd,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
DwZwnMj9,2024-10-05 12:30:25.388660644,zqx2X8mF,MDif4qLd,US,Log-out,{}
tSf9qFh4,2024-10-05 16:04:18.895242443,uI3kf8D3,-AUg_2-y,CA,Log-in,{}
tSf9qFh4,2024-10-05 16:14:18.895242443,uI3kf8D3,-AUg_2-y,CA,PlayProgress,"{""content_id"": ""mQ5IQBoA"", ""content_type"": ""show""}"
tSf9qFh4,2024-10-05 16:24:18.895242443,uI3kf8D3,-AUg_2-y,CA,PlayProgress,"{""content_id"": ""mQ5IQBoA"", ""content_type"": ""show""}"
tSf9qFh4,2024-10-05 16:30:18.895242443,uI3kf8D3,-AUg_2-y,CA,Log-out,{}
VqiEb1L5,2024-10-05 22:20:30.353785475,XBcFcG6z,LseYUmBm,CA,Log-in,{}
VqiEb1L5,2024-10-05 22:30:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
oSA1xZ47,2024-10-05 22:39:17.658141834,EkKrFADV,MYb_OhTZ,US,Log-in,{}
VqiEb1L5,2024-10-05 22:40:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
oSA1xZ47,2024-10-05 22:45:17.658141834,EkKrFADV,MYb_OhTZ,US,Log-out,{}
VqiEb1L5,2024-10-05 22:50:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-05 23:00:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-05 23:10:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-05 23:20:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-05 23:30:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-05 23:40:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-05 23:50:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 00:00:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 00:10:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 00:20:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 00:30:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 00:40:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 00:50:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 01:00:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 01:10:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 01:20:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 01:30:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 01:40:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
RW_EwiFt,2024-10-06 01:50:01.356318464,vLuyrjq0,b7XUiIly,US,Log-in,{}
VqiEb1L5,2024-10-06 01:50:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
RW_EwiFt,2024-10-06 02:00:01.356318464,vLuyrjq0,b7XUiIly,US,PlayProgress,"{""content_id"": ""LTlGcDju"", ""content_type"": ""series""}"
VqiEb1L5,2024-10-06 02:00:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
RW_EwiFt,2024-10-06 02:08:01.356318464,vLuyrjq0,b7XUiIly,US,Log-out,{}
VqiEb1L5,2024-10-06 02:10:30.353785475,XBcFcG6z,LseYUmBm,CA,PlayProgress,"{""content_id"": ""G4RoRl8_"", ""content_type"": ""movie""}"
VqiEb1L5,2024-10-06 02:19:30.353785475,XBcFcG6z,LseYUmBm,CA,Log-out,{}
P_AFEJrN,2024-10-06 04:06:46.361555864,4LvJiybO,9rzzkTQh,US,Log-in,{}
P_AFEJrN,2024-10-06 04:16:46.361555864,4LvJiybO,9rzzkTQh,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
P_AFEJrN,2024-10-06 04:26:46.361555864,4LvJiybO,9rzzkTQh,US,PlayProgress,"{""content_id"": ""CBOA3PMi"", ""content_type"": ""movie""}"
P_AFEJrN,2024-10-06 04:29:46.361555864,4LvJiybO,9rzzkTQh,US,Log-out,{}
7Jz5kyhA,2024-10-06 11:43:37.356371318,PvTPK1ua,qeih25k-,US,Log-in,{}
7Jz5kyhA,2024-10-06 11:53:37.356371318,PvTPK1ua,qeih25k-,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
7Jz5kyhA,2024-10-06 12:03:37.356371318,PvTPK1ua,qeih25k-,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
7Jz5kyhA,2024-10-06 12:13:37.356371318,PvTPK1ua,qeih25k-,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
7Jz5kyhA,2024-10-06 12:23:37.356371318,PvTPK1ua,qeih25k-,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
7Jz5kyhA,2024-10-06 12:33:37.356371318,PvTPK1ua,qeih25k-,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
7Jz5kyhA,2024-10-06 12:43:37.356371318,PvTPK1ua,qeih25k-,US,PlayProgress,"{""content_id"": ""rVjArYUR"", ""content_type"": ""movie""}"
7Jz5kyhA,2024-10-06 12:44:37.356371318,PvTPK1ua,qeih25k-,US,Log-out,{}
AlqaSVB3,2024-10-06 13:15:21.806603156,vLw6igdb,n1C4xi1W,US,Log-in,{}
AlqaSVB3,2024-10-06 13:25:21.806603156,vLw6igdb,n1C4xi1W,US,PlayProgress,"{""content_id"": ""4-f4Bsvh"", ""content_type"": ""series""}"
AlqaSVB3,2024-10-06 13:31:21.806603156,vLw6igdb,n1C4xi1W,US,Log-out,{}
8SpiYcMf,2024-10-07 02:39:42.061297673,Abn0QjdI,5ApwVUi0,CA,Log-in,{}
8SpiYcMf,2024-10-07 02:49:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 02:59:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 03:09:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 03:19:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 03:29:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 03:39:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 03:49:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 03:59:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 04:09:42.061297673,Abn0QjdI,5ApwVUi0,CA,PlayProgress,"{""content_id"": ""nxWAnOwm"", ""content_type"": ""movie""}"
8SpiYcMf,2024-10-07 04:13:42.061297673,Abn0QjdI,5ApwVUi0,CA,Log-out,{}
CmBWmdDG,2024-10-07 19:56:38.411682810,Mxio9-wt,t9vwSAOb,US,Log-in,{}
CmBWmdDG,2024-10-07 19:59:38.411682810,Mxio9-wt,t9vwSAOb,US,Log-out,{}
uZEoctnI,2024-10-08 15:25:38.356963778,L75ctjCh,05uP6X5b,CA,Log-in,{}
uZEoctnI,2024-10-08 15:28:38.356963778,L75ctjCh,05uP6X5b,CA,Log-out,{}
vYbZG2f4,2024-10-09 00:11:56.366388640,ICt_MaZM,gK2pDmAj,US,Log-in,{}
vYbZG2f4,2024-10-09 00:21:56.366388640,ICt_MaZM,gK2pDmAj,US,PlayProgress,"{""content_id"": ""gOtNIK9C"", ""content_type"": ""show""}"
vYbZG2f4,2024-10-09 00:24:56.366388640,ICt_MaZM,gK2pDmAj,US,Log-out,{}
hIJyM9Da,2024-10-09 14:44:00.687695794,D_pMR9Wj,yFcTqsUj,CA,Log-in,{}
hIJyM9Da,2024-10-09 14:54:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 15:04:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 15:14:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 15:24:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 15:34:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 15:44:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 15:54:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 16:04:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 16:14:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 16:24:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 16:34:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 16:44:00.687695794,D_pMR9Wj,yFcTqsUj,CA,PlayProgress,"{""content_id"": ""UmdPqc-M"", ""content_type"": ""show""}"
hIJyM9Da,2024-10-09 16:52:00.687695794,D_pMR9Wj,yFcTqsUj,CA,Log-out,{}
RW_EwiFt,2024-10-11 07:50:40.356318464,-ZHuxP-D,b7XUiIly,US,Log-in,{}
RW_EwiFt,2024-10-11 08:00:40.356318464,-ZHuxP-D,b7XUiIly,US,PlayProgress,"{""content_id"": ""mQ5IQBoA"", ""content_type"": ""show""}"
